Generations,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Best Fitness Score
Gen 4587,23875.30716059251,23798.281687737275,21293.247434430203,23112.92935714271,24385.5330676229,21293.247434430203
Gen 4588,23875.30716059251,23798.281687737275,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4589,23875.30716059251,23798.281687737275,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4590,23875.30716059251,23741.808576813593,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4591,23875.30716059251,23741.808576813593,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4592,23875.30716059251,23741.808576813593,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4593,23875.30716059251,23741.808576813593,21292.69126080986,23112.92935714271,24385.5330676229,21292.69126080986
Gen 4594,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4595,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4596,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4597,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4598,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4599,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4600,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4601,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4602,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4603,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4604,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4605,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4606,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4607,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4608,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4609,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4610,23875.30716059251,23741.808576813593,21287.680382229013,23112.92935714271,24385.5330676229,21287.680382229013
Gen 4611,23875.30716059251,23741.808576813593,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4612,23875.30716059251,23741.808576813593,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4613,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4614,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4615,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4616,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24385.5330676229,21287.680382229013
Gen 4617,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24377.28291899666,21287.680382229013
Gen 4618,23875.30716059251,23734.527288692236,21287.680382229013,23106.39733255627,24377.28291899666,21287.680382229013
Gen 4619,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4620,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4621,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4622,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4623,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4624,23875.30716059251,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4625,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4626,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4627,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4628,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4629,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4630,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4631,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4632,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24377.28291899666,21275.44161851617
Gen 4633,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4634,23866.072935704604,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4635,23863.980446328904,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4636,23863.980446328904,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4637,23863.980446328904,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4638,23863.980446328904,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4639,23863.980446328904,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4640,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4641,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4642,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4643,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4644,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4645,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4646,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4647,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4648,23863.84635014042,23734.527288692236,21275.44161851617,23097.221436745,24357.20356643341,21275.44161851617
Gen 4649,23854.61212525251,23734.527288692236,21275.44161851617,23097.221436745,24348.953417807174,21275.44161851617
Gen 4650,23854.61212525251,23734.527288692236,21275.44161851617,23097.221436745,24348.953417807174,21275.44161851617
Gen 4651,23854.61212525251,23734.527288692236,21275.44161851617,23097.221436745,24348.953417807174,21275.44161851617
Gen 4652,23854.61212525251,23734.527288692236,21252.8618078773,23097.221436745,24348.953417807174,21252.8618078773
Gen 4653,23854.61212525251,23734.527288692236,21252.8618078773,23097.221436745,24348.953417807174,21252.8618078773
Gen 4654,23854.61212525251,23734.527288692236,21252.8618078773,23097.221436745,24348.953417807174,21252.8618078773
Gen 4655,23854.61212525251,23734.527288692236,21252.8618078773,23097.221436745,24348.953417807174,21252.8618078773
Gen 4656,23854.61212525251,23734.527288692236,21252.8618078773,23097.221436745,24348.953417807174,21252.8618078773
Gen 4657,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4658,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4659,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4660,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4661,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4662,23854.61212525251,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4663,23804.209987066144,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4664,23804.209987066144,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4665,23804.209987066144,23734.527288692236,21252.8618078773,23091.145894756264,24348.953417807174,21252.8618078773
Gen 4666,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24348.953417807174,21233.549818204192
Gen 4667,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24348.953417807174,21233.549818204192
Gen 4668,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24348.953417807174,21233.549818204192
Gen 4669,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24348.953417807174,21233.549818204192
Gen 4670,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24348.953417807174,21233.549818204192
Gen 4671,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4672,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4673,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4674,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4675,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4676,23804.209987066144,23734.527288692236,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4677,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4678,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4679,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4680,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4681,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4682,23804.209987066144,23722.91247751681,21233.549818204192,23091.145894756264,24344.712802865313,21233.549818204192
Gen 4683,23794.841665989752,23722.91247751681,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4684,23794.841665989752,23722.91247751681,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4685,23794.841665989752,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4686,23794.841665989752,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4687,23792.749176614052,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4688,23792.749176614052,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4689,23779.108933423922,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4690,23779.108933423922,23711.164401970465,21233.549818204192,23090.527556652094,24344.712802865313,21233.549818204192
Gen 4691,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4692,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4693,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4694,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4695,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4696,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4697,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4698,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4699,23779.108933423922,23711.164401970465,21233.549818204192,23077.279076112787,24344.712802865313,21233.549818204192
Gen 4700,23779.108933423922,23711.164401970465,21233.549818204192,23008.747100097837,24344.712802865313,21233.549818204192
Gen 4701,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24344.712802865313,21233.549818204192
Gen 4702,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24344.712802865313,21233.549818204192
Gen 4703,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24344.712802865313,21233.549818204192
Gen 4704,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24338.017918144287,21233.549818204192
Gen 4705,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24338.017918144287,21233.549818204192
Gen 4706,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24338.017918144287,21233.549818204192
Gen 4707,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24338.017918144287,21233.549818204192
Gen 4708,23779.108933423922,23642.828671645595,21233.549818204192,23008.747100097837,24338.017918144287,21233.549818204192
